split,source,original_index,frame,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse,shuffled_original_index,valid,total,control,transfer_only,variant,seed,affine_x0_to_xt_mse,last_increment_extrapolation_mse,last_increment_extrapolation_valid,nodes,pca_in_sample_rank2_mse,pca_in_sample_rank4_mse,pca_in_sample_rank8_mse,persistence_mse,persistence_valid,zero_motion_mse,_merge,matched_motion_audit
train,reid,73,175,1.02503247489949e-06,0.0001250171335414,0.9918008640426874,2.1078474674141034e-05,85,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,9.634181464309203e-07,6.043932461214578e-12,1,148,8.597354774170684e-13,5.683168488639203e-13,3.036792611557547e-13,4.039977101289724e-09,1,0.000125017131651,both,True
train,reid,73,199,1.480363039263466e-06,0.0001616336521692,0.990841244880656,2.7056692488258705e-05,85,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.2628444754731612e-06,3.928282325225025e-12,1,148,3.160298308998152e-12,5.012096764972143e-13,2.872584510567789e-13,4.103509799726664e-09,1,0.000161633646227,both,True
train,reid,85,0,9.258761224373303e-08,0.0,,2.194870774019364e-07,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,5.305682343409294e-32,,0,148,2.360628869765498e-09,6.529001649247455e-11,2.527674818088652e-14,,0,0.0,both,True
train,reid,85,5,3.9954528574526194e-08,9.90699291492092e-08,0.5967037736107523,1.5959305699198015e-07,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,3.353090998694354e-09,4.161091248323105e-12,1,148,2.834289307332199e-10,7.829078271259257e-12,3.393712285778888e-13,4.080361139097236e-09,1,9.906993628489285e-08,both,True
train,reid,85,10,3.0388935812197815e-08,4.059011473600549e-07,0.925132175629843,1.5071648817865937e-07,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.9553062371721934e-08,1.71724453812442e-12,1,148,8.787785926715842e-11,1.2330876230421091e-12,2.7861620690620283e-13,4.239655117545178e-09,1,4.059011752009945e-07,both,True
train,reid,85,25,2.2152286760501738e-07,2.630274593684589e-06,0.915779566081464,4.026411488666781e-07,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.727426164833708e-07,1.514326733279952e-12,1,148,1.2385232941832342e-10,2.0468870958735242e-12,3.159697374431363e-13,4.369391259585372e-09,1,2.6302744811280618e-06,both,True
train,reid,85,50,9.364424045088526e-07,1.072301711246837e-05,0.9126698768931378,2.3012105430098018e-06,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,7.977389080953343e-07,1.233132702208064e-12,1,148,8.087045067508508e-11,5.403166226942853e-13,3.248306021814036e-13,4.391068427818636e-09,1,1.0723017059937702e-05,both,True
train,reid,85,75,1.9469819108053343e-06,2.430160930089187e-05,0.919882593506518,5.558053544518771e-06,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.894254969469023e-06,1.459220942519185e-12,1,148,6.208967892974836e-12,5.9299699647815e-13,2.529063788122106e-13,4.401600380143739e-09,1,2.4301609667140255e-05,both,True
train,reid,85,100,3.3701680877129547e-06,4.336205529398285e-05,0.9222784052816652,8.295653969980776e-06,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,3.467038582491789e-06,1.3732658501714022e-12,1,148,3.429741077017695e-11,4.0245417290150903e-13,3.228520645874419e-13,4.3940620386872185e-09,1,4.3362056990457156e-05,both,True
train,reid,85,125,5.31893329025479e-06,6.791073246859014e-05,0.9216775744141048,1.082843118638266e-05,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,5.520862459031892e-06,1.468995188650179e-12,1,148,6.835403235249107e-11,4.852246486809402e-13,3.684169400512522e-13,4.391493783720275e-09,1,6.79107346092327e-05,both,True
train,reid,85,149,7.75479020376224e-06,9.663699165685102e-05,0.9197533980434864,1.4114579244051129e-05,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,7.949773206788306e-06,1.38223303868591e-12,1,148,3.352542976545054e-11,7.452290879845302e-13,3.053727288353036e-13,4.396038119911956e-09,1,9.663699641748697e-05,both,True
train,reid,85,175,1.112012796511408e-05,0.0001334734115516,0.9166865682397822,1.948646422533784e-05,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.1092872927549413e-05,1.102909790553904e-12,1,148,7.435536086383309e-12,3.487267551913268e-13,3.4756249076041893e-13,4.3955872683727246e-09,1,0.00013347342132800002,both,True
train,reid,85,199,1.5033449926704634e-05,0.0001727537455735,0.91297757465813,2.6576863092486747e-05,60,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.4473754600852362e-05,1.6219675547982051e-12,1,148,2.551851751366273e-10,1.774630482869081e-12,3.745477621663371e-13,4.398773549937981e-09,1,0.000172753730485,both,True
train,depablo_low_temp,99,0,1.6833181462061475e-06,0.0,,1.2279181191843236e-06,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.1022407167137891e-31,,0,144,4.841287240567242e-10,2.347805079835346e-11,2.273170168275593e-14,,0,0.0,both,True
train,depablo_low_temp,99,5,1.363073806714965e-06,1.005318210900441e-07,-12.558630411102277,8.075533628471021e-07,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,2.4053179713398762e-09,3.897582627714368e-12,1,144,1.203847179093171e-11,4.381765492116729e-12,2.316020780451336e-13,4.2014288475991795e-09,1,1.005318129375037e-07,both,True
train,depablo_low_temp,99,10,1.0745403642431484e-06,4.115541969440528e-07,-1.6109328302858317,4.816741352442477e-07,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.335402732307057e-08,1.6713590437167172e-12,1,144,3.512149235768229e-12,5.38338881819163e-13,2.282173361833417e-13,4.2504901121444944e-09,1,4.115542098881404e-07,both,True
train,depablo_low_temp,99,25,5.649212653224822e-07,2.6255513603246072e-06,0.7848370921783687,2.702858807879238e-07,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.0534089047990289e-07,1.323887935991132e-12,1,144,5.240420359405037e-12,8.06488381712192e-13,2.581140910869848e-13,4.2802664907068275e-09,1,2.625551486125708e-06,both,True
train,depablo_low_temp,99,50,4.822013011107629e-07,1.0610699973767623e-05,0.9545551846435308,1.2178038559795823e-06,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,4.636337202517425e-07,1.438749283338168e-12,1,144,3.5460752787420906e-12,2.634599209207988e-13,2.5260317889730575e-13,4.306485564504826e-09,1,1.0610699503369241e-05,both,True
train,depablo_low_temp,99,75,8.313480179822363e-07,2.401239726168569e-05,0.9653783831359172,3.5717212085728534e-06,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.0938807384895779e-06,1.27348165676248e-12,1,144,1.043223742848885e-12,3.5396008074263833e-13,2.5317453449740573e-13,4.324077255345618e-09,1,2.401239648344194e-05,both,True
train,depablo_low_temp,99,100,1.3949429558124391e-06,4.289457501727156e-05,0.9674797347857914,7.288786946446635e-06,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,2.016380571351421e-06,1.415169288443767e-12,1,144,6.700240577092334e-13,3.149211567976685e-13,2.759865277156065e-13,4.367614795736632e-09,1,4.2894574040592234e-05,both,True
train,depablo_low_temp,99,125,2.1929095055384096e-06,6.73249815008603e-05,0.9674279969091356,1.2299075024202466e-05,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,3.2533307112927333e-06,1.404475934741912e-12,1,144,2.708999102465131e-12,3.053983525859758e-13,2.53758672220241e-13,4.41319035759563e-09,1,6.73249814017712e-05,both,True
train,depablo_low_temp,99,149,3.274511527706636e-06,9.607322863303124e-05,0.965916503751381,1.8883805751102045e-05,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,4.760378535173725e-06,1.6654677590325969e-12,1,144,2.927205383667628e-12,2.268055237937149e-13,2.089451613609095e-13,4.453188063315953e-09,1,9.607322154944009e-05,both,True
train,depablo_low_temp,99,175,4.976016953150975e-06,0.0001331570965703,0.9626304787253924,2.8788752388209105e-05,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,6.774724471471958e-06,1.346270916406445e-12,1,144,4.131538118016488e-13,2.97371029320508e-13,2.647254602415007e-13,4.491626531094724e-09,1,0.000133157107261,both,True
train,depablo_low_temp,99,199,7.3290857471874915e-06,0.0001729730283841,0.9576287365975312,4.103472747374326e-05,145,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,9.018370211332623e-06,2.4268350694427112e-12,1,144,1.43201624097181e-11,4.5004112320071734e-13,2.691428553932575e-13,4.530845385948224e-09,1,0.00017297302998400002,both,True
train,depablo_low_temp,145,0,1.5936093404889109e-06,0.0,,2.1737857878179057e-06,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,5.3501086638727225e-30,,0,164,5.000738290180945e-09,6.494517248590988e-11,7.880875528500355e-15,,0,0.0,both,True
train,depablo_low_temp,145,5,1.113191387958068e-06,1.0263002536703425e-07,-9.846644380891243,1.8185716044172291e-06,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,6.5289705820558194e-09,7.351653592538743e-12,1,164,4.6447495711296975e-10,1.387038741546197e-11,1.8521206951127113e-13,4.581923901728856e-09,1,1.026300310892184e-07,both,True
train,depablo_low_temp,145,10,7.318706707337697e-07,4.336185099873546e-07,-0.6878215617573908,1.5631487713108072e-06,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,4.005303327769198e-08,2.1918764094925943e-12,1,164,5.854479055093218e-11,2.9494930324362123e-12,2.681983666878589e-13,4.783315282246344e-09,1,4.3361844521737874e-07,both,True
train,depablo_low_temp,145,25,4.158640649620793e-07,2.8988624762860127e-06,0.8565423270803522,1.5032341025289495e-06,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,3.516316097300552e-07,1.2650302000195581e-12,1,164,2.361922741622254e-10,4.464891614790342e-12,2.370697845444575e-13,4.9542474755124954e-09,1,2.898862575876075e-06,both,True
train,depablo_low_temp,145,50,1.1726421007551837e-06,1.2047797099512536e-05,0.90266750916625,3.189484459653613e-06,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.6251380271597048e-06,1.220498579040054e-12,1,164,5.5934722489195984e-11,9.355962064441243e-13,2.413781983665482e-13,5.0523244971101994e-09,1,1.2047797139091662e-05,both,True
train,depablo_low_temp,145,75,2.5373401513206773e-06,2.75988695648266e-05,0.9080636203102176,6.358106020343257e-06,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,3.864878353885961e-06,1.410817667230728e-12,1,164,7.777250386411042e-12,2.4333825200692007e-12,2.441621627338202e-13,5.1320026984924394e-09,1,2.7598870995881992e-05,both,True
train,depablo_low_temp,145,100,4.2405727072036825e-06,4.965141852153465e-05,0.9145931207309924,1.0460502380738037e-05,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,7.0918385472854185e-06,1.393067367917734e-12,1,164,3.674134589085895e-11,5.65885438180392e-13,2.4494833553904944e-13,5.1673687393528555e-09,1,4.965142205782966e-05,both,True
train,depablo_low_temp,145,125,6.519121598103084e-06,7.831659604562446e-05,0.9167593852737768,1.5214166523946917e-05,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.1327572513955072e-05,1.2129622348678998e-12,1,164,5.039897870946629e-11,9.674988675693501e-13,3.2007072853741975e-13,5.229210403190338e-09,1,7.831659280631547e-05,both,True
train,depablo_low_temp,145,149,9.341758413938804e-06,0.0001121514578699,0.9167040840006334,2.0554552975227125e-05,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.63596126078558e-05,1.427618956614233e-12,1,164,2.193487220246932e-11,2.5260818220710442e-12,2.9513461306841163e-13,5.293646920301258e-09,1,0.00011215145389000001,both,True
train,depablo_low_temp,145,175,1.3062087418802548e-05,0.0001558988878969,0.9162143643549274,2.775075518002268e-05,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,2.290066366425819e-05,2.122026939910649e-12,1,164,7.62115447341523e-12,4.412035338850844e-13,2.8012232038377284e-13,5.3787271816120765e-09,1,0.00015589889648700002,both,True
train,depablo_low_temp,145,199,1.7090926121454686e-05,0.0002029132301686,0.9157722435976644,3.6089273635298014e-05,7,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,2.9958501519031514e-05,2.848193138222856e-12,1,164,1.7464746226781901e-10,1.017142137862647e-11,2.4318631429659963e-13,5.367272625231659e-09,1,0.00020291320714200002,both,True
train,depablo_low_temp,7,0,1.3063837513982437e-06,0.0,,7.140522484405666e-08,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.74939379975411e-31,,0,112,7.244023347597835e-10,6.471063015896968e-11,1.446958829511928e-14,,0,0.0,both,True
train,depablo_low_temp,7,5,9.485586929258716e-07,1.011753809621041e-07,-8.375390375660265,3.001042969685841e-08,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,5.885931514033157e-09,3.649643281351711e-12,1,112,2.380980050536405e-10,6.336109417345498e-12,3.215894861795871e-13,4.301072746820245e-09,1,1.011753797346604e-07,both,True
train,depablo_low_temp,7,10,6.543826316374179e-07,4.158454487424024e-07,-0.5736197994144183,8.574517096349156e-08,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,3.054005915830614e-08,2.047112142653607e-12,1,112,8.425220176862753e-11,5.711651986168528e-13,3.0981963267464773e-13,4.310645207402571e-09,1,4.1584543609178134e-07,both,True
train,depablo_low_temp,7,25,2.655345383573149e-07,2.653020374054904e-06,0.899912363676473,7.040859486551199e-07,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,2.2474795226849929e-07,1.6804441652447602e-12,1,112,1.864836024438062e-11,1.0119547491393219e-12,3.040203000381097e-13,4.3255296069384165e-09,1,2.653020589709183e-06,both,True
train,depablo_low_temp,7,50,6.371373046931694e-07,1.0714314157667104e-05,0.9405340094272636,2.58237196248956e-06,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,9.611837280363043e-07,1.6418573905652471e-12,1,112,8.382012161242904e-11,3.3358427150686143e-13,3.153127520275098e-13,4.336866203328122e-09,1,1.071431448831143e-05,both,True
train,depablo_low_temp,7,75,1.536841296001512e-06,2.4235781893366948e-05,0.9365879218271836,5.915318070037756e-06,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,2.23445242500025e-06,1.58864054665624e-12,1,112,2.9726594375834257e-11,4.903887075971198e-13,2.2500821584104613e-13,4.370191509248972e-09,1,2.4235780908601453e-05,both,True
train,depablo_low_temp,7,100,2.8785761969629675e-06,4.327576607465744e-05,0.9334829522833408,1.1645309314189944e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,4.071811050470342e-06,1.503745300712435e-12,1,112,4.2783400891156305e-12,3.332873703968264e-13,2.0497319154781783e-13,4.411472131070562e-09,1,4.327576867042881e-05,both,True
train,depablo_low_temp,7,125,5.101420811115531e-06,6.790105544496328e-05,0.9248697862251868,1.9930512280552648e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,6.50111612864756e-06,1.566879009856252e-12,1,112,5.615635671814113e-11,4.5472444879663957e-13,3.3426778117925423e-13,4.441120066598623e-09,1,6.790105003330718e-05,both,True
train,depablo_low_temp,7,149,8.496297596138902e-06,9.687045530881731e-05,0.9122921682462088,3.037873284483794e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,9.420834214640195e-06,1.7117524225939471e-12,1,112,6.543780255836093e-11,6.806255402865015e-13,3.169993138554861e-13,4.4960630803603025e-09,1,9.687045287823398e-05,both,True
train,depablo_low_temp,7,175,1.3923170627094804e-05,0.0001342045870842,0.8962541375850653,4.490931678446941e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.326442334799606e-05,1.370061654961931e-12,1,112,5.930610370285659e-13,5.086612027381017e-13,3.092050030051475e-13,4.519277964848643e-09,1,0.00013420457925,both,True
train,depablo_low_temp,7,199,2.0856992705375887e-05,0.0001742498279782,0.8803040843863266,6.228130223462358e-05,133,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.747611120249878e-05,1.8224120478133142e-12,1,112,3.402307191000118e-10,1.4123308780695889e-12,3.216463941444061e-13,4.5722491425925574e-09,1,0.000174249820315,both,True
train,depablo_low_temp,133,0,1.3675128229806433e-07,0.0,,2.04138018489175e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,6.837951037513048e-32,,0,244,1.2439572744292053e-10,9.971830985550746e-13,7.483277924561489e-15,,0,0.0,both,True
train,depablo_low_temp,133,5,8.214831126451828e-08,1.0488408719311337e-07,0.2167704991009152,1.6560725271119736e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,3.2982534179735073e-10,1.1184355384860361e-12,1,244,1.0202765205850139e-11,2.301427757650956e-13,1.376859035934932e-13,4.2109284861006286e-09,1,1.048840929834595e-07,both,True
train,depablo_low_temp,133,10,8.189661571122998e-08,4.206289361263771e-07,0.8052996152251772,1.3612159364129184e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.89052728278784e-09,9.991047228365309e-13,1,244,1.3206784631064921e-12,1.664416329134277e-13,1.351260437070236e-13,4.218542766362139e-09,1,4.2062892742288813e-07,both,True
train,depablo_low_temp,133,25,2.0782616161341139e-07,2.6371496915089665e-06,0.921192884013158,1.4108600225881671e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.585904772371848e-08,8.692442888827804e-13,1,244,6.097755848612287e-12,1.8904116745437562e-13,1.418728830315793e-13,4.23754672252622e-09,1,2.637149600936946e-06,both,True
train,depablo_low_temp,133,50,2.366164721934183e-07,1.056383189279586e-05,0.9776012649013488,4.354127213446191e-06,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,7.185326126156474e-08,8.967624095800737e-13,1,244,1.1546379683298289e-12,1.6466238413551843e-13,1.414906971363164e-13,4.2297369695805126e-09,1,1.0563831150200121e-05,both,True
train,depablo_low_temp,133,75,3.013574598753621e-07,2.3784537916071716e-05,0.987329690366962,1.1377032933523878e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.703558940707846e-07,8.210757251461079e-13,1,244,2.4074448581553e-13,1.648875131288758e-13,1.446153185759383e-13,4.237754400313085e-09,1,2.378453789091053e-05,both,True
train,depablo_low_temp,133,100,5.68150824165059e-07,4.23004494223278e-05,0.9865686811387596,2.2102665752754547e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,3.136236649495118e-07,8.902671081081359e-13,1,244,1.0186435976373939e-12,1.75303844353332e-13,1.384730394096136e-13,4.2260757726656564e-09,1,4.230044523066649e-05,both,True
train,depablo_low_temp,133,125,7.56302370064077e-07,6.611568096559495e-05,0.988560922930558,3.530820322339423e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,5.036148172140491e-07,9.150732455447235e-13,1,244,1.331820359342762e-12,1.6509091920380091e-13,1.392248591238895e-13,4.240520932878676e-09,1,6.611568140368531e-05,both,True
train,depablo_low_temp,133,149,1.00635963917739e-06,9.396969107910992e-05,0.9892905933006616,5.048318780609407e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,7.323382391979846e-07,8.597982149952228e-13,1,244,7.923345321430581e-13,2.5105855787276763e-13,1.537625838478124e-13,4.234207516392477e-09,1,9.396968904167427e-05,both,True
train,depablo_low_temp,133,175,1.660529392211174e-06,0.0001296565606025,0.9871928625555574,7.085008837748319e-05,198,1,1,same_source_cyclic_next_latent,False,r16_d6,3456456,1.033846374085058e-06,8.627357887143431e-13,1,244,3.897879739063266e-13,1.6196009372231401e-13,1.49012940684249e-13,4.247208639085286e-09,1,0.000129656561956,both,True
