variant,seed,split,source,frame,control,transfer_only,valid,total,coordinate_mse,zero_displacement_mse,explained_displacement_score,shuffled_same_source_coordinate_mse
ljonly_r16_d8,786,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,5,4.424801045388449e-06,2.5082033971557394e-05,0.8200267106489185,5.3512558224610984e-06
ljonly_r16_d8,786,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,5,8.438141867372905e-06,4.512062150752172e-05,0.8089377093973014,9.8177588370163e-06
ljonly_r16_d8,786,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,5,1.3546378795581404e-05,7.115652042557485e-05,0.8058744963320299,1.554962400405202e-05
ljonly_r16_d8,786,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,5,1.9580086700443644e-05,0.000101857472327506,0.8053023701922395,2.2139790962683038e-05
ljonly_r16_d8,786,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,5,2.8015510542900303e-05,0.00014140228158788,0.8012452202224034,3.1118994229473174e-05
ljonly_r16_d8,786,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,5,3.7909713500994255e-05,0.00018346654542252,0.7943939527984556,4.156011636951007e-05
ljonly_r16_d8,786,validation,lj_noisy,0,same_source_cyclic_next_latent,False,20,20,6.248192931934682e-07,0.0,,7.162277967154296e-07
ljonly_r16_d8,786,validation,lj_noisy,5,same_source_cyclic_next_latent,False,20,20,4.7480394016474747e-07,9.562797735895856e-08,-3.9793391905120488,5.842698925562218e-07
ljonly_r16_d8,786,validation,lj_noisy,10,same_source_cyclic_next_latent,False,20,20,3.685066936043313e-07,4.023101709549337e-07,0.08142934283393537,4.987098437325699e-07
ljonly_r16_d8,786,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,4.3442965775852825e-07,2.700515562992223e-06,0.8396708508208712,6.64489810020541e-07
ljonly_r16_d8,786,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.6559895698264882e-06,1.1352922138030408e-05,0.8558328252057338,2.2281490828390817e-06
ljonly_r16_d8,786,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,4.211270049836458e-06,2.626361301736324e-05,0.8415753737246483,5.289400746733008e-06
ljonly_r16_d8,786,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,8.000263096619165e-06,4.754355759359896e-05,0.8334433249757977,9.709782830213953e-06
ljonly_r16_d8,786,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.3188713364797876e-05,7.536162738688264e-05,0.827277225766444,1.5933842314552747e-05
ljonly_r16_d8,786,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,1.9860776137647918e-05,0.00010829863385876113,0.81982173290126,2.4019436432354267e-05
ljonly_r16_d8,786,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,2.940593303719652e-05,0.00015109891755851,0.8096438765743201,3.506754983391147e-05
ljonly_r16_d8,786,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,4.0299819920619485e-05,0.00019709730695462,0.8002976091225549,4.718185746241579e-05
ljonly_r16_d8,2026,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,5,1.6870426634341128e-06,0.0,,1.8822463857759431e-06
ljonly_r16_d8,2026,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,5,1.3678656387128286e-06,9.486441570061288e-08,-13.327230690031897,1.5879070701885213e-06
ljonly_r16_d8,2026,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,5,1.1122140449515427e-06,3.9631250956517763e-07,-1.7668112494694443,1.365287232601986e-06
ljonly_r16_d8,2026,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,5,8.906941047825967e-07,2.6223908207612114e-06,0.6663722227862212,1.3054952489710559e-06
ljonly_r16_d8,2026,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,5,2.0477251609918312e-06,1.09006710772519e-05,0.8116307590262348,2.9676972417291836e-06
ljonly_r16_d8,2026,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,5,4.7932009692885915e-06,2.5082033971557394e-05,0.8064051154963179,6.434283477574354e-06
ljonly_r16_d8,2026,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,5,8.795757639745717e-06,4.512062150752172e-05,0.8017506011401345,1.1118806651211343e-05
ljonly_r16_d8,2026,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,5,1.3758135355601554e-05,7.115652042557485e-05,0.8035803281482379,1.684403559920611e-05
ljonly_r16_d8,2026,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,5,1.9701609380717856e-05,0.000101857472327506,0.8047449178744873,2.3607043840456753e-05
ljonly_r16_d8,2026,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,5,2.820564550347626e-05,0.00014140228158788,0.8002980840729134,3.2840268249856305e-05
ljonly_r16_d8,2026,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,5,3.83785147278104e-05,0.00018346654542252,0.7918043402433603,4.340468003647402e-05
ljonly_r16_d8,2026,validation,lj_noisy,0,same_source_cyclic_next_latent,False,20,20,1.665155201635571e-06,0.0,,1.9387512111279648e-06
ljonly_r16_d8,2026,validation,lj_noisy,5,same_source_cyclic_next_latent,False,20,20,1.341501896945374e-06,9.562797735895856e-08,-13.006210218865132,1.6489738200675675e-06
ljonly_r16_d8,2026,validation,lj_noisy,10,same_source_cyclic_next_latent,False,20,20,1.0802494927020235e-06,4.023101709549337e-07,-1.6684262882964949,1.424334007538164e-06
ljonly_r16_d8,2026,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,8.494901265976295e-07,2.700515562992223e-06,0.6900017674435265,1.3545878857712524e-06
ljonly_r16_d8,2026,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.9855513357924792e-06,1.1352922138030408e-05,0.8278339043976247,2.9911945830463083e-06
ljonly_r16_d8,2026,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,4.712384543381631e-06,2.626361301736324e-05,0.8225560617166223,6.285044980813836e-06
ljonly_r16_d8,2026,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,8.716003435438324e-06,4.754355759359896e-05,0.8178241389873449,1.0617978796290118e-05
ljonly_r16_d8,2026,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.403106007273891e-05,7.536162738688264e-05,0.8154731603855367,1.642518786866276e-05
ljonly_r16_d8,2026,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,2.0799789172087913e-05,0.00010829863385876113,0.8104156882661793,2.4024254344112705e-05
ljonly_r16_d8,2026,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,3.070823422604008e-05,0.00015109891755851,0.7999569207588084,3.5005497284146256e-05
ljonly_r16_d8,2026,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,4.2577897966111776e-05,0.00019709730695462,0.7873551170701685,4.81081099678704e-05
ljonly_r16_d8,3456456,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,5,1.1926466640943547e-06,0.0,,1.2993207974432152e-06
ljonly_r16_d8,3456456,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,5,8.857768307279912e-07,9.486441570061288e-08,-8.371083396014743,9.983794825529913e-07
ljonly_r16_d8,3456456,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,5,6.657704602730519e-07,3.9631250956517763e-07,-0.6835102933791782,7.931462960186763e-07
ljonly_r16_d8,3456456,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,5,5.80671382977016e-07,2.6223908207612114e-06,0.7786675377634481,8.155264652032202e-07
ljonly_r16_d8,3456456,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,5,1.9306907915961347e-06,1.09006710772519e-05,0.8219748440166474,2.5130450922006274e-06
ljonly_r16_d8,3456456,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,5,4.492695279623149e-06,2.5082033971557394e-05,0.818400869340274,5.714728649763856e-06
ljonly_r16_d8,3456456,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,5,8.28345182526391e-06,4.512062150752172e-05,0.8134295412015353,1.043067459249869e-05
ljonly_r16_d8,3456456,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,5,1.3389343257586006e-05,7.115652042557485e-05,0.8090341552019946,1.6622533803456462e-05
ljonly_r16_d8,3456456,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,5,1.9377280477783642e-05,0.000101857472327506,0.8078944270170428,2.3844732277211732e-05
ljonly_r16_d8,3456456,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,5,2.7624532594927587e-05,0.00014140228158788,0.8040938224195793,3.360009395692032e-05
ljonly_r16_d8,3456456,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,5,3.7218473516986704e-05,0.00018346654542252,0.7975339079559436,4.455061207409017e-05
ljonly_r16_d8,3456456,validation,lj_noisy,0,same_source_cyclic_next_latent,False,20,20,1.1895571759623635e-06,0.0,,1.34602110506421e-06
ljonly_r16_d8,3456456,validation,lj_noisy,5,same_source_cyclic_next_latent,False,20,20,8.846663178019298e-07,9.562797735895856e-08,-8.260092893431658,1.0555453030747231e-06
ljonly_r16_d8,3456456,validation,lj_noisy,10,same_source_cyclic_next_latent,False,20,20,6.652247549254753e-07,4.023101709549337e-07,-0.6525072642584165,8.567651207158633e-07
ljonly_r16_d8,3456456,validation,lj_noisy,25,same_source_cyclic_next_latent,False,20,20,5.842636099373522e-07,2.700515562992223e-06,0.7852119475269638,9.051535812432121e-07
ljonly_r16_d8,3456456,validation,lj_noisy,50,same_source_cyclic_next_latent,False,20,20,1.860023263589028e-06,1.1352922138030408e-05,0.838600311677071,2.6593790437345887e-06
ljonly_r16_d8,3456456,validation,lj_noisy,75,same_source_cyclic_next_latent,False,20,20,4.510076360020321e-06,2.626361301736324e-05,0.8305806247753669,5.940662026659993e-06
ljonly_r16_d8,3456456,validation,lj_noisy,100,same_source_cyclic_next_latent,False,20,20,8.374868593818974e-06,4.754355759359896e-05,0.8257190595828456,1.0452139918015746e-05
ljonly_r16_d8,3456456,validation,lj_noisy,125,same_source_cyclic_next_latent,False,20,20,1.390286870446289e-05,7.536162738688264e-05,0.8180444270348151,1.6885153809198527e-05
ljonly_r16_d8,3456456,validation,lj_noisy,149,same_source_cyclic_next_latent,False,20,20,2.1120396831975084e-05,0.00010829863385876113,0.8084292698199708,2.548771917645354e-05
ljonly_r16_d8,3456456,validation,lj_noisy,175,same_source_cyclic_next_latent,False,20,20,3.1569932343700205e-05,0.00015109891755851,0.795257854170589,3.7758611870231104e-05
ljonly_r16_d8,3456456,validation,lj_noisy,199,same_source_cyclic_next_latent,False,20,20,4.3979467591270804e-05,0.00019709730695462,0.7811712380197202,5.2024083834111963e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,0,same_source_cyclic_next_latent,True,20,20,1.4638545025036366e-07,0.0,,1.4975735371791645e-07
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,5,same_source_cyclic_next_latent,True,20,20,1.887655925401077e-05,1.3693910162970723e-05,-0.24238580664897874,1.9433290682968617e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,10,same_source_cyclic_next_latent,True,20,20,2.1451371966918487e-05,1.584389799802466e-05,-0.0014250560407873814,2.218358320149605e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,25,same_source_cyclic_next_latent,True,20,20,1.9496250832418127e-05,1.7265989811221516e-05,0.21550799093022704,2.02011779791178e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,50,same_source_cyclic_next_latent,True,20,20,2.1093483587719676e-05,2.7122223900732934e-05,0.4720209844262985,2.3939871184097683e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,75,same_source_cyclic_next_latent,True,20,20,1.9283891680288436e-05,4.14705596085696e-05,0.6456424932538005,2.7641713029424863e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,100,same_source_cyclic_next_latent,True,20,20,2.351682945800077e-05,6.200029838509884e-05,0.7001268402732432,3.668412230126209e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,125,same_source_cyclic_next_latent,True,20,20,2.097700036074457e-05,8.78934384672806e-05,0.7968423297628285,4.2782743878430436e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,149,same_source_cyclic_next_latent,True,20,20,2.217595051661192e-05,0.00011536433339638725,0.8273511733178687,5.02648975384509e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,175,same_source_cyclic_next_latent,True,20,20,2.520029428296766e-05,0.00015396435883299,0.8478636134194515,6.161071804626011e-05
mp2_r16_d4,123,mixed_transfer,depablo_mixed_temp,199,same_source_cyclic_next_latent,True,20,20,2.779490671400281e-05,0.00019460193216213,0.8682832519671283,7.48468023857511e-05
mp2_r16_d4,123,train,depablo_low_temp,0,same_source_cyclic_next_latent,False,5,5,1.5198205147726184e-07,0.0,,1.6814464345316083e-07
mp2_r16_d4,123,train,depablo_low_temp,5,same_source_cyclic_next_latent,False,5,5,6.681733708546744e-08,1.0330704327543572e-07,0.35517707998117193,1.0689509224448557e-07
mp2_r16_d4,123,train,depablo_low_temp,10,same_source_cyclic_next_latent,False,5,5,4.025514890315662e-08,4.2783193521245266e-07,0.9069351828584808,1.3691374789459587e-07
mp2_r16_d4,123,train,depablo_low_temp,25,same_source_cyclic_next_latent,False,5,5,1.2781838520936617e-07,2.7642588065646125e-06,0.9545633023789779,7.179800718404296e-07
mp2_r16_d4,123,train,depablo_low_temp,50,same_source_cyclic_next_latent,False,5,5,5.39612132399725e-07,1.1252334661548958e-05,0.9532212423559707,3.212522324247402e-06
mp2_r16_d4,123,train,depablo_low_temp,75,same_source_cyclic_next_latent,False,5,5,1.2242040213550353e-06,2.554690981924068e-05,0.9534400700531196,7.509574334108038e-06
mp2_r16_d4,123,train,depablo_low_temp,100,same_source_cyclic_next_latent,False,5,5,2.167677968145654e-06,4.572098987409845e-05,0.9540629267916529,1.3785274131805635e-05
mp2_r16_d4,123,train,depablo_low_temp,125,same_source_cyclic_next_latent,False,5,5,3.3795792205637553e-06,7.185182621469722e-05,0.954513008455123,2.2112732949608475e-05
mp2_r16_d4,123,train,depablo_low_temp,149,same_source_cyclic_next_latent,False,5,5,4.817093781639414e-06,0.0001026177080347917,0.9546655567446812,3.1897353619569915e-05
mp2_r16_d4,123,train,depablo_low_temp,175,same_source_cyclic_next_latent,False,5,5,6.7567285896075194e-06,0.00014230119413692,0.9542044618698885,4.428084976098035e-05
mp2_r16_d4,123,train,depablo_low_temp,199,same_source_cyclic_next_latent,False,5,5,9.07034439023846e-06,0.00018488138739482,0.9527377889612076,5.727518000638231e-05
mp2_r16_d4,123,train,lj_noisy,0,same_source_cyclic_next_latent,False,5,5,1.5032727702646297e-07,0.0,,1.6110263203472642e-07
mp2_r16_d4,123,train,lj_noisy,5,same_source_cyclic_next_latent,False,5,5,7.56631649778683e-08,9.486441570061288e-08,0.19754152258189037,9.00758323041373e-08
mp2_r16_d4,123,train,lj_noisy,10,same_source_cyclic_next_latent,False,5,5,6.239418439690781e-08,3.9631250956517763e-07,0.843071405253278,8.819562680173476e-08
mp2_r16_d4,123,train,lj_noisy,25,same_source_cyclic_next_latent,False,5,5,3.1717130752895175e-07,2.6223908207612114e-06,0.8783453378754391,4.634846277440374e-07
mp2_r16_d4,123,train,lj_noisy,50,same_source_cyclic_next_latent,False,5,5,1.572937117089168e-06,1.09006710772519e-05,0.853339360199058,2.2753714574719197e-06
mp2_r16_d4,123,train,lj_noisy,75,same_source_cyclic_next_latent,False,5,5,3.980381552537437e-06,2.5082033971557394e-05,0.8386089149175197,5.653157768392703e-06
mp2_r16_d4,123,train,lj_noisy,100,same_source_cyclic_next_latent,False,5,5,7.59241811465472e-06,4.512062150752172e-05,0.8290076832832686,1.0644099711498712e-05
mp2_r16_d4,123,train,lj_noisy,125,same_source_cyclic_next_latent,False,5,5,1.2284102194826118e-05,7.115652042557485e-05,0.8246930165511532,1.6868600869202056e-05
mp2_r16_d4,123,train,lj_noisy,149,same_source_cyclic_next_latent,False,5,5,1.776614626578521e-05,0.000101857472327506,0.8234527486086002,2.3571052588522433e-05
mp2_r16_d4,123,train,lj_noisy,175,same_source_cyclic_next_latent,False,5,5,2.514445259294007e-05,0.00014140228158788,0.8208774914133461,3.203781416232232e-05
mp2_r16_d4,123,train,lj_noisy,199,same_source_cyclic_next_latent,False,5,5,3.333063832542393e-05,0.00018346654542252,0.8176991969456893,4.115066767553799e-05
mp2_r16_d4,123,train,reid,0,same_source_cyclic_next_latent,False,5,5,6.155046534672693e-08,0.0,,6.093835835940808e-08
mp2_r16_d4,123,train,reid,5,same_source_cyclic_next_latent,False,5,5,1.990981570720862e-08,1.0300576320787514e-07,0.8059950544340435,2.3096261858590594e-08
mp2_r16_d4,123,train,reid,10,same_source_cyclic_next_latent,False,5,5,4.0467150697054424e-08,4.223456016916316e-07,0.904475780829871,6.548111279869317e-08
mp2_r16_d4,123,train,reid,25,same_source_cyclic_next_latent,False,5,5,2.497833122561133e-07,2.7308132757752903e-06,0.9101664274466419,4.926743287114732e-07
mp2_r16_d4,123,train,reid,50,same_source_cyclic_next_latent,False,5,5,9.59143784484695e-07,1.1211941819055938e-05,0.9168120099726134,2.1776703079012806e-06
mp2_r16_d4,123,train,reid,75,same_source_cyclic_next_latent,False,5,5,2.246049282916829e-06,2.5625861235312185e-05,0.9156402372404864,5.163133118912811e-06
mp2_r16_d4,123,train,reid,100,same_source_cyclic_next_latent,False,5,5,4.207846927783976e-06,4.607020091498271e-05,0.9129423925345612,9.585800296463275e-06
mp2_r16_d4,123,train,reid,125,same_source_cyclic_next_latent,False,5,5,6.9234086481628765e-06,7.261199498316273e-05,0.9098116374456078,1.5597891774632444e-05
mp2_r16_d4,123,train,reid,149,same_source_cyclic_next_latent,False,5,5,1.0293509808434464e-05,0.00010387085058025612,0.9067971888948932,2.287128684201889e-05
mp2_r16_d4,123,train,reid,175,same_source_cyclic_next_latent,False,5,5,1.4870799736854678e-05,0.00014417658676388,0.903443877707738,3.234663290641038e-05
mp2_r16_d4,123,train,reid,199,same_source_cyclic_next_latent,False,5,5,2.0083488266209315e-05,0.0001873652596259,0.8999631435120067,4.253863762641715e-05
mp2_r16_d4,123,validation,depablo_low_temp,0,same_source_cyclic_next_latent,False,20,20,1.6348468356852663e-07,0.0,,1.7312889397658184e-07
mp2_r16_d4,123,validation,depablo_low_temp,5,same_source_cyclic_next_latent,False,20,20,7.075884482787843e-08,1.0374946519675632e-07,0.3171774340151015,1.1376498871840113e-07
mp2_r16_d4,123,validation,depablo_low_temp,10,same_source_cyclic_next_latent,False,20,20,4.043224701710813e-08,4.3081104337261424e-07,0.9074459031815711,1.6876320554359837e-07
mp2_r16_d4,123,validation,depablo_low_temp,25,same_source_cyclic_next_latent,False,20,20,1.250483506076705e-07,2.7970711698799277e-06,0.9568081999777508,9.580501156847276e-07
mp2_r16_d4,123,validation,depablo_low_temp,50,same_source_cyclic_next_latent,False,20,20,5.540859390862352e-07,1.1410252727728221e-05,0.9537061265818535,4.159166620354426e-06
mp2_r16_d4,123,validation,depablo_low_temp,75,same_source_cyclic_next_latent,False,20,20,1.2821294589571154e-06,2.5913254285114816e-05,0.9534199888167185,9.296388979862513e-06
mp2_r16_d4,123,validation,depablo_low_temp,100,same_source_cyclic_next_latent,False,20,20,2.3139654814485766e-06,4.636267858586507e-05,0.9534358384911263,1.644549401760287e-05
mp2_r16_d4,123,validation,depablo_low_temp,125,same_source_cyclic_next_latent,False,20,20,3.6738515461820497e-06,7.281413381861057e-05,0.9531832898128032,2.577362968736452e-05
mp2_r16_d4,123,validation,depablo_low_temp,149,same_source_cyclic_next_latent,False,20,20,5.3014078872593014e-06,0.00010390844217907658,0.9528573454606214,3.6744095871199535e-05
mp2_r16_d4,123,validation,depablo_low_temp,175,same_source_cyclic_next_latent,False,20,20,7.473299552884782e-06,0.000143952339203645,0.9522816824078275,5.066812476569527e-05
