source,frame,total,valid,true_valid,p_ratio_r2,p_ratio_mae,target_variance,position_mse,strain_x_error,strain_y_error,variant,seed
depablo_mixed_temp,125,20,20,20,0.8652938562183919,0.0901669995948332,0.1548213597822952,2.4858401150140708e-05,0.0018728228285908,0.0018385127652436,near08,456
depablo_mixed_temp,149,20,20,20,0.8740898346502419,0.0902629470688413,0.1320205212672846,2.546060165968811e-05,0.002459923736751,0.0019960314559284,near08,456
depablo_mixed_temp,150,20,20,20,0.9106616341786148,0.0760780574623052,0.1378886511040539,2.5834145549197274e-05,0.0029579706490039,0.0014637432061135,near08,456
lj_noisy,5,20,20,20,-20.11712820793919,0.1258865554891915,0.0012192600578043,7.388128602237033e-08,0.0004661451341235,0.000259005249245,near08,456
lj_noisy,10,20,20,20,-4.103118425676387,0.083130242914754,0.0021538442446725,8.20961322922642e-08,0.0003641379269538,0.0002403762700851,near08,456
lj_noisy,25,20,20,20,0.017370529697811,0.0524189426318211,0.0041168599721615,3.602278283665328e-07,0.0004069784190505,0.0002570883079897,near08,456
lj_noisy,50,20,20,20,0.3276521241684943,0.0456711501259465,0.0047651600463273,1.574884953470246e-06,0.0004749085288494,0.0003188591799698,near08,456
lj_noisy,75,20,20,20,0.3955823654180627,0.0431615547464575,0.0050961142073924,4.0277150901602e-06,0.0005991663783788,0.0003732333541847,near08,456
lj_noisy,100,20,20,20,0.2915643234545677,0.0430002123918473,0.0053100823581802,7.819491111149546e-06,0.0007910454180091,0.0005182929220609,near08,456
lj_noisy,125,20,20,20,0.3220814125324405,0.045395795666563,0.0055693002776564,1.3178038648220535e-05,0.0008925068657845,0.0007065444951876,near08,456
lj_noisy,149,20,20,20,0.1009100353455536,0.0589132589676633,0.0058612530060078,2.1177944336159272e-05,0.0020901079755276,0.0009063996374607,near08,456
lj_noisy,150,20,20,20,0.0709887803762204,0.0602291348067381,0.0058775611339848,2.162560103897704e-05,0.0021765287499874,0.000915755610913,near08,456
reid,5,20,20,20,-1.7523851827486785,0.2100692114326684,0.0215407678341569,1.253939934997561e-07,0.0007494742021663,0.0003473166827461,near08,456
reid,10,20,20,20,-0.760928557991164,0.1869643224470157,0.0283466184553629,1.1587311439242855e-07,0.0005018942523747,0.0003866262610245,near08,456
reid,25,20,20,20,0.2251790373084647,0.1289357347373715,0.0340742914742546,3.772841537852401e-07,0.0004048421047627,0.0005219188460614,near08,456
reid,50,20,20,20,0.6775266668879387,0.0818689426624276,0.03674579830514,1.6198936343414516e-06,0.0008727832697331,0.0006098882797232,near08,456
reid,75,20,20,20,0.8488346730482189,0.054203266662932,0.0381454871288846,3.883340062316165e-06,0.0013203246053308,0.0005790507952042,near08,456
reid,100,20,20,20,0.9270955029037832,0.0366538986873856,0.0392619338029476,6.820375790539401e-06,0.0013446500059217,0.0005575908871833,near08,456
reid,125,20,20,20,0.9591260351530858,0.0278375721181652,0.0402783867859744,1.054475721957715e-05,0.0012251925654709,0.0005813762749312,near08,456
reid,149,20,20,20,0.9524524845611508,0.0339385309767915,0.0412242650664466,1.6179879503397386e-05,0.002538139373064,0.0006802629592129,near08,456
reid,150,20,20,20,0.951352613816838,0.0343366442480233,0.041262728129658,1.6475014189154535e-05,0.0026164625771343,0.0006865322007797,near08,456
depablo_low_temp,5,20,20,20,0.522187470968281,0.1511356809808708,0.0635535199374179,2.0465258483426398e-07,0.0010348729527322,0.0001728503328195,near08,786
depablo_low_temp,10,20,20,20,0.7218505790463013,0.1373493194058016,0.0890919672458267,1.418296793787022e-07,0.0007448861957527,0.0001921254657645,near08,786
depablo_low_temp,25,20,20,20,0.8993919583976475,0.0913172561119942,0.1113451632350467,2.2245129809306267e-07,0.0005093566607683,0.0002992773792357,near08,786
depablo_low_temp,50,20,20,20,0.9606833713138374,0.0591804134452606,0.121923909291221,7.03798329482197e-07,0.0005894782021641,0.0004035800040583,near08,786
depablo_low_temp,75,20,20,20,0.979390410926276,0.0438317092508373,0.1271388104990921,1.5106134917175497e-06,0.0006263315677642,0.0004747465456603,near08,786
depablo_low_temp,100,20,20,20,0.9873386618326369,0.0342895541120295,0.1309363081666797,2.708475157930934e-06,0.0008533868473023,0.0005473736760905,near08,786
depablo_low_temp,125,20,20,20,0.9932042404156938,0.0258106734298845,0.1341610869454215,4.295862382264204e-06,0.0011667787097394,0.0006041947461199,near08,786
depablo_low_temp,149,20,20,20,0.9953950224095668,0.0212811591048612,0.1369949813213765,6.792518510678746e-06,0.0017791286110877,0.0006522508396301,near08,786
depablo_low_temp,150,20,20,20,0.9954140887884916,0.021170397751017,0.137105677594105,6.931106440788426e-06,0.0018102100118994,0.0006556012842338,near08,786
depablo_mixed_temp,5,20,20,20,-0.3672503385823418,0.3891800131903686,0.2267994575756468,1.689986228683438e-05,0.0013781055167783,0.0008328198571689,near08,786
depablo_mixed_temp,10,20,20,20,-0.177283770331883,0.3243374910611622,0.1792210970466572,2.4827406892313772e-05,0.0024993585422635,0.0015318769794248,near08,786
depablo_mixed_temp,25,20,20,20,-0.4518869954176092,0.3473603043082252,0.1814265265332104,2.3215683415855893e-05,0.0030567349283955,0.0014419705898035,near08,786
depablo_mixed_temp,50,20,20,20,0.3982835934416012,0.1981700073826623,0.1290510646927359,2.779831873169769e-05,0.0034365981351584,0.0016123343768413,near08,786
depablo_mixed_temp,75,20,20,20,0.6532354003171097,0.1689172378973665,0.1721180025747532,2.556776698838803e-05,0.0034626919776201,0.0009755522944033,near08,786
depablo_mixed_temp,100,20,20,20,0.2651193304388357,0.1836006612180488,0.1264354805514444,4.612403619148608e-05,0.0041596871102228,0.0018097468739142,near08,786
depablo_mixed_temp,125,20,20,20,0.7343235210388923,0.1282387853304362,0.1548213597822952,3.3773630610767215e-05,0.0040075647644698,0.0016549406398553,near08,786
depablo_mixed_temp,149,20,20,20,0.3661963921903191,0.1397115046752351,0.1320205212672846,4.8594229917853225e-05,0.0044343219138681,0.002538823778741,near08,786
depablo_mixed_temp,150,20,20,20,0.6253341445584657,0.1196889369435803,0.1378886511040539,3.270762284728335e-05,0.0040546943433582,0.0014376033068401,near08,786
